region,region_datetime,carbon_intensity
AU-QLD,2025-11-01 18:00:00,739.3
AU-QLD,2025-11-01 19:00:00,704.7
AU-QLD,2025-11-01 20:00:00,806.7
AU-QLD,2025-11-01 21:00:00,676.4
AU-QLD,2025-11-01 22:00:00,670.2
AU-QLD,2025-11-01 23:00:00,667.7
AU-QLD,2025-11-02 00:00:00,709.4
AU-QLD,2025-11-02 01:00:00,676.5
AU-QLD,2025-11-02 02:00:00,712.5
AU-QLD,2025-11-02 03:00:00,735.0
AU-QLD,2025-11-02 04:00:00,646.4
AU-QLD,2025-11-02 05:00:00,727.8
AU-QLD,2025-11-02 06:00:00,723.8
AU-QLD,2025-11-02 07:00:00,759.6
AU-QLD,2025-11-02 08:00:00,726.3
AU-QLD,2025-11-02 09:00:00,703.4
AU-QLD,2025-11-02 10:00:00,610.2
AU-QLD,2025-11-02 11:00:00,618.1
AU-QLD,2025-11-02 12:00:00,558.9
AU-QLD,2025-11-02 13:00:00,558.5
AU-QLD,2025-11-02 14:00:00,668.0
AU-QLD,2025-11-02 15:00:00,660.2
AU-QLD,2025-11-02 16:00:00,692.2
AU-QLD,2025-11-02 17:00:00,641.3
AU-QLD,2025-11-02 18:00:00,676.9
AU-QLD,2025-11-02 19:00:00,793.7
AU-QLD,2025-11-02 20:00:00,776.4
AU-QLD,2025-11-02 21:00:00,680.0
AU-QLD,2025-11-02 22:00:00,698.3
AU-QLD,2025-11-02 23:00:00,664.6
AU-QLD,2025-11-03 00:00:00,720.0
AU-QLD,2025-11-03 01:00:00,698.5
AU-QLD,2025-11-03 02:00:00,746.1
AU-QLD,2025-11-03 03:00:00,717.6
AU-QLD,2025-11-03 04:00:00,721.0
AU-QLD,2025-11-03 05:00:00,748.9
AU-QLD,2025-11-03 06:00:00,681.5
AU-QLD,2025-11-03 07:00:00,667.8
AU-QLD,2025-11-03 08:00:00,709.1
AU-QLD,2025-11-03 09:00:00,775.9
AU-QLD,2025-11-03 10:00:00,773.3
AU-QLD,2025-11-03 11:00:00,645.0
AU-QLD,2025-11-03 12:00:00,610.4
AU-QLD,2025-11-03 13:00:00,626.1
AU-QLD,2025-11-03 14:00:00,704.9
AU-QLD,2025-11-03 15:00:00,719.8
AU-QLD,2025-11-03 16:00:00,687.4
AU-QLD,2025-11-03 17:00:00,815.2
AU-QLD,2025-11-03 18:00:00,740.1
AU-QLD,2025-11-03 19:00:00,750.2
AU-QLD,2025-11-03 20:00:00,825.2
AU-QLD,2025-11-03 21:00:00,715.4
AU-QLD,2025-11-03 22:00:00,700.7
AU-QLD,2025-11-03 23:00:00,725.1
AU-QLD,2025-11-04 00:00:00,692.5
AU-QLD,2025-11-04 01:00:00,822.4
AU-QLD,2025-11-04 02:00:00,814.4
AU-QLD,2025-11-04 03:00:00,693.6
AU-QLD,2025-11-04 04:00:00,686.4
AU-QLD,2025-11-04 05:00:00,730.5
AU-QLD,2025-11-04 06:00:00,713.6
AU-QLD,2025-11-04 07:00:00,743.5
AU-QLD,2025-11-04 08:00:00,779.4
AU-QLD,2025-11-04 09:00:00,737.2
AU-QLD,2025-11-04 10:00:00,768.7
AU-QLD,2025-11-04 11:00:00,661.3
AU-QLD,2025-11-04 12:00:00,605.0
AU-QLD,2025-11-04 13:00:00,614.3
AU-QLD,2025-11-04 14:00:00,609.6
AU-QLD,2025-11-04 15:00:00,707.4
AU-QLD,2025-11-04 16:00:00,693.2
AU-QLD,2025-11-04 17:00:00,733.5
AU-QLD,2025-11-04 18:00:00,762.0
AU-QLD,2025-11-04 19:00:00,781.0
AU-QLD,2025-11-04 20:00:00,754.9
AU-QLD,2025-11-04 21:00:00,664.2
AU-QLD,2025-11-04 22:00:00,723.8
AU-QLD,2025-11-04 23:00:00,718.2
AU-QLD,2025-11-05 00:00:00,755.8
AU-QLD,2025-11-05 01:00:00,687.2
AU-QLD,2025-11-05 02:00:00,825.4
AU-QLD,2025-11-05 03:00:00,717.8
AU-QLD,2025-11-05 04:00:00,728.4
AU-QLD,2025-11-05 05:00:00,721.4
AU-QLD,2025-11-05 06:00:00,745.2
AU-QLD,2025-11-05 07:00:00,723.0
AU-QLD,2025-11-05 08:00:00,815.1
AU-QLD,2025-11-05 09:00:00,699.6
AU-QLD,2025-11-05 10:00:00,658.5
AU-QLD,2025-11-05 11:00:00,663.8
AU-QLD,2025-11-05 12:00:00,629.7
AU-QLD,2025-11-05 13:00:00,584.3
AU-QLD,2025-11-05 14:00:00,759.3
AU-QLD,2025-11-05 15:00:00,694.4
AU-QLD,2025-11-05 16:00:00,722.2
AU-QLD,2025-11-05 17:00:00,711.5
AU-QLD,2025-11-05 18:00:00,782.4
AU-QLD,2025-11-05 19:00:00,727.3
AU-QLD,2025-11-05 20:00:00,782.4
AU-QLD,2025-11-05 21:00:00,745.1
AU-QLD,2025-11-05 22:00:00,729.4
AU-QLD,2025-11-05 23:00:00,625.3
AU-QLD,2025-11-06 00:00:00,671.8
AU-QLD,2025-11-06 01:00:00,681.0
AU-QLD,2025-11-06 02:00:00,728.7
AU-QLD,2025-11-06 03:00:00,708.9
AU-QLD,2025-11-06 04:00:00,779.9
AU-QLD,2025-11-06 05:00:00,710.5
AU-QLD,2025-11-06 06:00:00,752.9
AU-QLD,2025-11-06 07:00:00,755.3
AU-QLD,2025-11-06 08:00:00,748.7
AU-QLD,2025-11-06 09:00:00,738.0
AU-QLD,2025-11-06 10:00:00,754.1
AU-QLD,2025-11-06 11:00:00,626.8
AU-QLD,2025-11-06 12:00:00,641.2
AU-QLD,2025-11-06 13:00:00,628.1
AU-QLD,2025-11-06 14:00:00,617.8
AU-QLD,2025-11-06 15:00:00,708.7
AU-QLD,2025-11-06 16:00:00,632.3
AU-QLD,2025-11-06 17:00:00,807.6
AU-QLD,2025-11-06 18:00:00,806.3
AU-QLD,2025-11-06 19:00:00,801.8
AU-QLD,2025-11-06 20:00:00,814.6
AU-QLD,2025-11-06 21:00:00,693.4
AU-QLD,2025-11-06 22:00:00,640.5
AU-QLD,2025-11-06 23:00:00,642.2
AU-QLD,2025-11-07 00:00:00,788.5
AU-QLD,2025-11-07 01:00:00,774.7
AU-QLD,2025-11-07 02:00:00,777.9
AU-QLD,2025-11-07 03:00:00,758.2
AU-QLD,2025-11-07 04:00:00,778.4
AU-QLD,2025-11-07 05:00:00,670.0
AU-QLD,2025-11-07 06:00:00,734.4
AU-QLD,2025-11-07 07:00:00,780.3
AU-QLD,2025-11-07 08:00:00,801.5
AU-QLD,2025-11-07 09:00:00,717.4
AU-QLD,2025-11-07 10:00:00,720.8
AU-QLD,2025-11-07 11:00:00,627.9
AU-QLD,2025-11-07 12:00:00,631.4
AU-QLD,2025-11-07 13:00:00,661.3
AU-QLD,2025-11-07 14:00:00,627.9
AU-QLD,2025-11-07 15:00:00,696.4
AU-QLD,2025-11-07 16:00:00,671.9
AU-QLD,2025-11-07 17:00:00,698.7
AU-QLD,2025-11-07 18:00:00,738.3
AU-QLD,2025-11-07 19:00:00,829.6
AU-QLD,2025-11-07 20:00:00,796.7
AU-QLD,2025-11-07 21:00:00,647.0
AU-QLD,2025-11-07 22:00:00,628.7
AU-QLD,2025-11-07 23:00:00,659.6
AU-QLD,2025-11-08 00:00:00,721.4
AU-QLD,2025-11-08 01:00:00,793.4
AU-QLD,2025-11-08 02:00:00,704.4
AU-QLD,2025-11-08 03:00:00,668.9
AU-QLD,2025-11-08 04:00:00,745.6
AU-QLD,2025-11-08 05:00:00,768.2
AU-QLD,2025-11-08 06:00:00,588.5
AU-QLD,2025-11-08 07:00:00,781.2
AU-QLD,2025-11-08 08:00:00,689.0
AU-QLD,2025-11-08 09:00:00,640.6
AU-QLD,2025-11-08 10:00:00,671.5
AU-QLD,2025-11-08 11:00:00,598.9
AU-QLD,2025-11-08 12:00:00,645.9
AU-QLD,2025-11-08 13:00:00,583.7
AU-QLD,2025-11-08 14:00:00,587.2
AU-QLD,2025-11-08 15:00:00,699.3
AU-QLD,2025-11-08 16:00:00,668.5
AU-QLD,2025-11-08 17:00:00,767.8
AU-QLD,2025-11-08 18:00:00,751.8
AU-QLD,2025-11-08 19:00:00,792.3
AU-QLD,2025-11-08 20:00:00,653.8
AU-QLD,2025-11-08 21:00:00,543.2
AU-QLD,2025-11-08 22:00:00,688.2
AU-QLD,2025-11-08 23:00:00,713.7
AU-QLD,2025-11-09 00:00:00,623.1
AU-QLD,2025-11-09 01:00:00,728.6
AU-QLD,2025-11-09 02:00:00,688.6
AU-QLD,2025-11-09 03:00:00,730.0
AU-QLD,2025-11-09 04:00:00,712.2
AU-QLD,2025-11-09 05:00:00,696.5
AU-QLD,2025-11-09 06:00:00,697.4
AU-QLD,2025-11-09 07:00:00,713.8
AU-QLD,2025-11-09 08:00:00,762.2
AU-QLD,2025-11-09 09:00:00,734.5
AU-QLD,2025-11-09 10:00:00,713.7
AU-QLD,2025-11-09 11:00:00,568.8
AU-QLD,2025-11-09 12:00:00,596.4
AU-QLD,2025-11-09 13:00:00,611.0
AU-QLD,2025-11-09 14:00:00,594.0
AU-QLD,2025-11-09 15:00:00,725.8
AU-QLD,2025-11-09 16:00:00,682.5
AU-QLD,2025-11-09 17:00:00,703.8
AU-QLD,2025-11-09 18:00:00,748.4
AU-QLD,2025-11-09 19:00:00,716.2
AU-QLD,2025-11-09 20:00:00,740.4
AU-QLD,2025-11-09 21:00:00,634.3
AU-QLD,2025-11-09 22:00:00,649.4
AU-QLD,2025-11-09 23:00:00,643.6
AU-QLD,2025-11-10 00:00:00,609.2
AU-QLD,2025-11-10 01:00:00,717.3
AU-QLD,2025-11-10 02:00:00,737.8
AU-QLD,2025-11-10 03:00:00,802.0
AU-QLD,2025-11-10 04:00:00,778.3
AU-QLD,2025-11-10 05:00:00,845.6
AU-QLD,2025-11-10 06:00:00,814.6
AU-QLD,2025-11-10 07:00:00,691.6
AU-QLD,2025-11-10 08:00:00,775.3
AU-QLD,2025-11-10 09:00:00,725.9
AU-QLD,2025-11-10 10:00:00,718.0
AU-QLD,2025-11-10 11:00:00,645.8
AU-QLD,2025-11-10 12:00:00,519.2
AU-QLD,2025-11-10 13:00:00,616.9
AU-QLD,2025-11-10 14:00:00,659.6
AU-QLD,2025-11-10 15:00:00,672.9
AU-QLD,2025-11-10 16:00:00,696.4
AU-QLD,2025-11-10 17:00:00,717.4
AU-QLD,2025-11-10 18:00:00,771.7
AU-QLD,2025-11-10 19:00:00,743.2
AU-QLD,2025-11-10 20:00:00,816.9
AU-QLD,2025-11-10 21:00:00,707.4
AU-QLD,2025-11-10 22:00:00,713.9
AU-QLD,2025-11-10 23:00:00,735.4
AU-QLD,2025-11-11 00:00:00,752.3
AU-QLD,2025-11-11 01:00:00,721.6
AU-QLD,2025-11-11 02:00:00,786.4
AU-QLD,2025-11-11 03:00:00,768.6
AU-QLD,2025-11-11 04:00:00,629.0
AU-QLD,2025-11-11 05:00:00,816.1
AU-QLD,2025-11-11 06:00:00,716.1
AU-QLD,2025-11-11 07:00:00,820.1
AU-QLD,2025-11-11 08:00:00,702.0
AU-QLD,2025-11-11 09:00:00,666.7
AU-QLD,2025-11-11 10:00:00,663.4
AU-QLD,2025-11-11 11:00:00,613.1
AU-QLD,2025-11-11 12:00:00,633.8
AU-QLD,2025-11-11 13:00:00,557.6
AU-QLD,2025-11-11 14:00:00,650.8
AU-QLD,2025-11-11 15:00:00,683.9
AU-QLD,2025-11-11 16:00:00,695.0
AU-QLD,2025-11-11 17:00:00,718.7
AU-QLD,2025-11-11 18:00:00,741.2
AU-QLD,2025-11-11 19:00:00,804.7
AU-QLD,2025-11-11 20:00:00,719.8
AU-QLD,2025-11-11 21:00:00,625.1
AU-QLD,2025-11-11 22:00:00,696.7
AU-QLD,2025-11-11 23:00:00,744.8
AU-QLD,2025-11-12 00:00:00,733.9
AU-QLD,2025-11-12 01:00:00,801.8
AU-QLD,2025-11-12 02:00:00,674.0
AU-QLD,2025-11-12 03:00:00,683.2
AU-QLD,2025-11-12 04:00:00,723.2
AU-QLD,2025-11-12 05:00:00,700.0
AU-QLD,2025-11-12 06:00:00,689.5
AU-QLD,2025-11-12 07:00:00,758.0
AU-QLD,2025-11-12 08:00:00,755.0
AU-QLD,2025-11-12 09:00:00,767.3
AU-QLD,2025-11-12 10:00:00,738.5
AU-QLD,2025-11-12 11:00:00,690.5
AU-QLD,2025-11-12 12:00:00,641.4
AU-QLD,2025-11-12 13:00:00,637.5
AU-QLD,2025-11-12 14:00:00,711.5
AU-QLD,2025-11-12 15:00:00,603.2
AU-QLD,2025-11-12 16:00:00,679.9
AU-QLD,2025-11-12 17:00:00,747.3
AU-QLD,2025-11-12 18:00:00,768.4
AU-QLD,2025-11-12 19:00:00,764.5
AU-QLD,2025-11-12 20:00:00,732.3
AU-QLD,2025-11-12 21:00:00,750.9
AU-QLD,2025-11-12 22:00:00,727.7
AU-QLD,2025-11-12 23:00:00,737.9
AU-QLD,2025-11-13 00:00:00,813.3
AU-QLD,2025-11-13 01:00:00,735.9
AU-QLD,2025-11-13 02:00:00,737.5
AU-QLD,2025-11-13 03:00:00,763.1
AU-QLD,2025-11-13 04:00:00,689.6
AU-QLD,2025-11-13 05:00:00,773.3
AU-QLD,2025-11-13 06:00:00,724.6
AU-QLD,2025-11-13 07:00:00,743.5
AU-QLD,2025-11-13 08:00:00,730.8
AU-QLD,2025-11-13 09:00:00,659.8
AU-QLD,2025-11-13 10:00:00,755.4
AU-QLD,2025-11-13 11:00:00,707.0
AU-QLD,2025-11-13 12:00:00,579.0
AU-QLD,2025-11-13 13:00:00,554.0
AU-QLD,2025-11-13 14:00:00,728.2
AU-QLD,2025-11-13 15:00:00,617.1
AU-QLD,2025-11-13 16:00:00,671.8
AU-QLD,2025-11-13 17:00:00,759.7
AU-QLD,2025-11-13 18:00:00,766.6
AU-QLD,2025-11-13 19:00:00,831.3
AU-QLD,2025-11-13 20:00:00,703.2
AU-QLD,2025-11-13 21:00:00,698.1
AU-QLD,2025-11-13 22:00:00,754.6
AU-QLD,2025-11-13 23:00:00,657.6
AU-QLD,2025-11-14 00:00:00,784.1
AU-QLD,2025-11-14 01:00:00,750.7
AU-QLD,2025-11-14 02:00:00,772.7
AU-QLD,2025-11-14 03:00:00,703.3
AU-QLD,2025-11-14 04:00:00,777.1
AU-QLD,2025-11-14 05:00:00,693.6
AU-QLD,2025-11-14 06:00:00,720.8
AU-QLD,2025-11-14 07:00:00,724.1
AU-QLD,2025-11-14 08:00:00,788.2
AU-QLD,2025-11-14 09:00:00,717.9
AU-QLD,2025-11-14 10:00:00,625.5
AU-QLD,2025-11-14 11:00:00,674.6
AU-QLD,2025-11-14 12:00:00,587.7
AU-QLD,2025-11-14 13:00:00,611.7
AU-QLD,2025-11-14 14:00:00,656.5
AU-QLD,2025-11-14 15:00:00,685.4
AU-QLD,2025-11-14 16:00:00,713.4
AU-QLD,2025-11-14 17:00:00,779.9
AU-QLD,2025-11-14 18:00:00,729.0
AU-QLD,2025-11-14 19:00:00,801.6
AU-QLD,2025-11-14 20:00:00,853.3
AU-QLD,2025-11-14 21:00:00,720.2
AU-QLD,2025-11-14 22:00:00,719.8
AU-QLD,2025-11-14 23:00:00,738.5
AU-QLD,2025-11-15 00:00:00,709.5
AU-QLD,2025-11-15 01:00:00,709.3
AU-QLD,2025-11-15 02:00:00,677.2
AU-QLD,2025-11-15 03:00:00,733.4
AU-QLD,2025-11-15 04:00:00,728.9
AU-QLD,2025-11-15 05:00:00,717.3
AU-QLD,2025-11-15 06:00:00,742.2
AU-QLD,2025-11-15 07:00:00,751.6
AU-QLD,2025-11-15 08:00:00,766.6
AU-QLD,2025-11-15 09:00:00,752.0
AU-QLD,2025-11-15 10:00:00,763.6
AU-QLD,2025-11-15 11:00:00,647.8
AU-QLD,2025-11-15 12:00:00,499.3
AU-QLD,2025-11-15 13:00:00,562.0
AU-QLD,2025-11-15 14:00:00,662.4
AU-QLD,2025-11-15 15:00:00,658.3
AU-QLD,2025-11-15 16:00:00,678.2
AU-QLD,2025-11-15 17:00:00,787.8
AU-QLD,2025-11-15 18:00:00,809.0
AU-QLD,2025-11-15 19:00:00,707.7
AU-QLD,2025-11-15 20:00:00,713.1
AU-QLD,2025-11-15 21:00:00,709.6
AU-QLD,2025-11-15 22:00:00,623.9
AU-QLD,2025-11-15 23:00:00,720.7
AU-QLD,2025-11-16 00:00:00,691.2
AU-QLD,2025-11-16 01:00:00,734.1
AU-QLD,2025-11-16 02:00:00,717.2
AU-QLD,2025-11-16 03:00:00,654.9
AU-QLD,2025-11-16 04:00:00,763.0
AU-QLD,2025-11-16 05:00:00,690.6
AU-QLD,2025-11-16 06:00:00,766.2
AU-QLD,2025-11-16 07:00:00,772.9
AU-QLD,2025-11-16 08:00:00,751.8
AU-QLD,2025-11-16 09:00:00,639.2
AU-QLD,2025-11-16 10:00:00,706.6
AU-QLD,2025-11-16 11:00:00,617.3
AU-QLD,2025-11-16 12:00:00,536.4
AU-QLD,2025-11-16 13:00:00,579.5
AU-QLD,2025-11-16 14:00:00,617.8
AU-QLD,2025-11-16 15:00:00,717.6
AU-QLD,2025-11-16 16:00:00,638.3
AU-QLD,2025-11-16 17:00:00,707.8
AU-QLD,2025-11-16 18:00:00,725.8
AU-QLD,2025-11-16 19:00:00,761.5
AU-QLD,2025-11-16 20:00:00,624.8
AU-QLD,2025-11-16 21:00:00,698.2
AU-QLD,2025-11-16 22:00:00,688.6
AU-QLD,2025-11-16 23:00:00,730.6
AU-QLD,2025-11-17 00:00:00,716.2
AU-QLD,2025-11-17 01:00:00,831.7
AU-QLD,2025-11-17 02:00:00,725.6
AU-QLD,2025-11-17 03:00:00,733.6
AU-QLD,2025-11-17 04:00:00,764.0
AU-QLD,2025-11-17 05:00:00,816.2
AU-QLD,2025-11-17 06:00:00,676.3
AU-QLD,2025-11-17 07:00:00,729.5
AU-QLD,2025-11-17 08:00:00,772.6
AU-QLD,2025-11-17 09:00:00,736.7
AU-QLD,2025-11-17 10:00:00,708.3
AU-QLD,2025-11-17 11:00:00,582.3
AU-QLD,2025-11-17 12:00:00,510.2
AU-QLD,2025-11-17 13:00:00,626.3
AU-QLD,2025-11-17 14:00:00,657.7
AU-QLD,2025-11-17 15:00:00,744.2
AU-QLD,2025-11-17 16:00:00,647.9
AU-QLD,2025-11-17 17:00:00,775.2
AU-QLD,2025-11-17 18:00:00,791.4
AU-QLD,2025-11-17 19:00:00,809.7
AU-QLD,2025-11-17 20:00:00,758.1
AU-QLD,2025-11-17 21:00:00,746.1
AU-QLD,2025-11-17 22:00:00,683.3
AU-QLD,2025-11-17 23:00:00,675.9
AU-QLD,2025-11-18 00:00:00,812.1
AU-QLD,2025-11-18 01:00:00,756.3
AU-QLD,2025-11-18 02:00:00,640.4
AU-QLD,2025-11-18 03:00:00,745.2
AU-QLD,2025-11-18 04:00:00,802.2
AU-QLD,2025-11-18 05:00:00,693.2
AU-QLD,2025-11-18 06:00:00,720.6
AU-QLD,2025-11-18 07:00:00,764.5
AU-QLD,2025-11-18 08:00:00,789.7
AU-QLD,2025-11-18 09:00:00,696.5
AU-QLD,2025-11-18 10:00:00,709.9
AU-QLD,2025-11-18 11:00:00,638.2
AU-QLD,2025-11-18 12:00:00,636.8
AU-QLD,2025-11-18 13:00:00,588.9
AU-QLD,2025-11-18 14:00:00,643.4
AU-QLD,2025-11-18 15:00:00,737.3
AU-QLD,2025-11-18 16:00:00,769.8
AU-QLD,2025-11-18 17:00:00,764.9
AU-QLD,2025-11-18 18:00:00,791.4
AU-QLD,2025-11-18 19:00:00,754.8
AU-QLD,2025-11-18 20:00:00,668.9
AU-QLD,2025-11-18 21:00:00,649.0
AU-QLD,2025-11-18 22:00:00,755.5
AU-QLD,2025-11-18 23:00:00,695.1
AU-QLD,2025-11-19 00:00:00,793.4
AU-QLD,2025-11-19 01:00:00,739.9
AU-QLD,2025-11-19 02:00:00,690.0
AU-QLD,2025-11-19 03:00:00,714.4
AU-QLD,2025-11-19 04:00:00,719.5
AU-QLD,2025-11-19 05:00:00,749.9
AU-QLD,2025-11-19 06:00:00,673.2
AU-QLD,2025-11-19 07:00:00,758.4
AU-QLD,2025-11-19 08:00:00,697.0
AU-QLD,2025-11-19 09:00:00,687.1
AU-QLD,2025-11-19 10:00:00,783.7
AU-QLD,2025-11-19 11:00:00,611.4
AU-QLD,2025-11-19 12:00:00,605.0
AU-QLD,2025-11-19 13:00:00,653.2
AU-QLD,2025-11-19 14:00:00,680.1
AU-QLD,2025-11-19 15:00:00,634.4
AU-QLD,2025-11-19 16:00:00,652.6
AU-QLD,2025-11-19 17:00:00,724.5
AU-QLD,2025-11-19 18:00:00,800.9
AU-QLD,2025-11-19 19:00:00,702.2
AU-QLD,2025-11-19 20:00:00,754.6
AU-QLD,2025-11-19 21:00:00,765.0
AU-QLD,2025-11-19 22:00:00,749.6
AU-QLD,2025-11-19 23:00:00,668.8
AU-QLD,2025-11-20 00:00:00,814.7
AU-QLD,2025-11-20 01:00:00,711.8
AU-QLD,2025-11-20 02:00:00,774.0
AU-QLD,2025-11-20 03:00:00,697.8
AU-QLD,2025-11-20 04:00:00,746.4
AU-QLD,2025-11-20 05:00:00,667.1
AU-QLD,2025-11-20 06:00:00,812.3
AU-QLD,2025-11-20 07:00:00,678.6
AU-QLD,2025-11-20 08:00:00,714.5
AU-QLD,2025-11-20 09:00:00,707.7
AU-QLD,2025-11-20 10:00:00,782.1
AU-QLD,2025-11-20 11:00:00,686.4
AU-QLD,2025-11-20 12:00:00,625.2
AU-QLD,2025-11-20 13:00:00,584.6
AU-QLD,2025-11-20 14:00:00,657.8
AU-QLD,2025-11-20 15:00:00,730.2
AU-QLD,2025-11-20 16:00:00,677.8
AU-QLD,2025-11-20 17:00:00,740.3
AU-QLD,2025-11-20 18:00:00,763.7
AU-QLD,2025-11-20 19:00:00,820.3
AU-QLD,2025-11-20 20:00:00,833.2
AU-QLD,2025-11-20 21:00:00,783.6
AU-QLD,2025-11-20 22:00:00,754.7
AU-QLD,2025-11-20 23:00:00,655.3
AU-QLD,2025-11-21 00:00:00,692.0
AU-QLD,2025-11-21 01:00:00,699.0
AU-QLD,2025-11-21 02:00:00,688.3
AU-QLD,2025-11-21 03:00:00,834.2
AU-QLD,2025-11-21 04:00:00,688.5
AU-QLD,2025-11-21 05:00:00,739.3
AU-QLD,2025-11-21 06:00:00,759.4
AU-QLD,2025-11-21 07:00:00,781.7
AU-QLD,2025-11-21 08:00:00,784.9
AU-QLD,2025-11-21 09:00:00,717.9
AU-QLD,2025-11-21 10:00:00,707.9
AU-QLD,2025-11-21 11:00:00,664.3
AU-QLD,2025-11-21 12:00:00,645.0
AU-QLD,2025-11-21 13:00:00,508.3
AU-QLD,2025-11-21 14:00:00,599.7
AU-QLD,2025-11-21 15:00:00,736.6
AU-QLD,2025-11-21 16:00:00,785.3
AU-QLD,2025-11-21 17:00:00,795.4
AU-QLD,2025-11-21 18:00:00,781.3
AU-QLD,2025-11-21 19:00:00,792.6
AU-QLD,2025-11-21 20:00:00,740.0
AU-QLD,2025-11-21 21:00:00,700.9
AU-QLD,2025-11-21 22:00:00,778.5
AU-QLD,2025-11-21 23:00:00,768.7
AU-QLD,2025-11-22 00:00:00,715.1
AU-QLD,2025-11-22 01:00:00,751.5
AU-QLD,2025-11-22 02:00:00,717.1
AU-QLD,2025-11-22 03:00:00,653.1
AU-QLD,2025-11-22 04:00:00,731.9
AU-QLD,2025-11-22 05:00:00,723.3
AU-QLD,2025-11-22 06:00:00,680.0
AU-QLD,2025-11-22 07:00:00,731.3
AU-QLD,2025-11-22 08:00:00,757.6
AU-QLD,2025-11-22 09:00:00,697.0
AU-QLD,2025-11-22 10:00:00,679.8
AU-QLD,2025-11-22 11:00:00,618.0
AU-QLD,2025-11-22 12:00:00,521.7
AU-QLD,2025-11-22 13:00:00,660.4
AU-QLD,2025-11-22 14:00:00,627.5
AU-QLD,2025-11-22 15:00:00,513.4
AU-QLD,2025-11-22 16:00:00,728.1
AU-QLD,2025-11-22 17:00:00,736.0
AU-QLD,2025-11-22 18:00:00,740.8
AU-QLD,2025-11-22 19:00:00,767.0
AU-QLD,2025-11-22 20:00:00,728.6
AU-QLD,2025-11-22 21:00:00,658.4
AU-QLD,2025-11-22 22:00:00,671.7
AU-QLD,2025-11-22 23:00:00,745.9
AU-QLD,2025-11-23 00:00:00,700.8
AU-QLD,2025-11-23 01:00:00,709.0
AU-QLD,2025-11-23 02:00:00,762.1
AU-QLD,2025-11-23 03:00:00,742.7
AU-QLD,2025-11-23 04:00:00,691.4
AU-QLD,2025-11-23 05:00:00,664.1
AU-QLD,2025-11-23 06:00:00,719.7
AU-QLD,2025-11-23 07:00:00,709.0
AU-QLD,2025-11-23 08:00:00,826.0
AU-QLD,2025-11-23 09:00:00,693.8
AU-QLD,2025-11-23 10:00:00,717.8
AU-QLD,2025-11-23 11:00:00,601.1
AU-QLD,2025-11-23 12:00:00,559.9
AU-QLD,2025-11-23 13:00:00,515.1
AU-QLD,2025-11-23 14:00:00,580.3
AU-QLD,2025-11-23 15:00:00,647.6
AU-QLD,2025-11-23 16:00:00,653.2
AU-QLD,2025-11-23 17:00:00,776.7
AU-QLD,2025-11-23 18:00:00,685.4
AU-QLD,2025-11-23 19:00:00,749.0
AU-QLD,2025-11-23 20:00:00,710.9
AU-QLD,2025-11-23 21:00:00,731.6
AU-QLD,2025-11-23 22:00:00,786.6
AU-QLD,2025-11-23 23:00:00,654.9
AU-QLD,2025-11-24 00:00:00,722.5
AU-QLD,2025-11-24 01:00:00,693.5
AU-QLD,2025-11-24 02:00:00,810.4
AU-QLD,2025-11-24 03:00:00,759.5
AU-QLD,2025-11-24 04:00:00,805.0
AU-QLD,2025-11-24 05:00:00,710.5
AU-QLD,2025-11-24 06:00:00,665.8
AU-QLD,2025-11-24 07:00:00,824.3
AU-QLD,2025-11-24 08:00:00,721.4
AU-QLD,2025-11-24 09:00:00,787.3
AU-QLD,2025-11-24 10:00:00,731.4
AU-QLD,2025-11-24 11:00:00,649.4
AU-QLD,2025-11-24 12:00:00,599.8
AU-QLD,2025-11-24 13:00:00,565.5
AU-QLD,2025-11-24 14:00:00,636.4
AU-QLD,2025-11-24 15:00:00,636.0
AU-QLD,2025-11-24 16:00:00,777.9
AU-QLD,2025-11-24 17:00:00,728.8
AU-QLD,2025-11-24 18:00:00,724.1
AU-QLD,2025-11-24 19:00:00,798.7
AU-QLD,2025-11-24 20:00:00,798.8
AU-QLD,2025-11-24 21:00:00,668.3
AU-QLD,2025-11-24 22:00:00,643.6
AU-QLD,2025-11-24 23:00:00,609.2
AU-QLD,2025-11-25 00:00:00,685.0
AU-QLD,2025-11-25 01:00:00,780.4
AU-QLD,2025-11-25 02:00:00,739.0
AU-QLD,2025-11-25 03:00:00,761.5
AU-QLD,2025-11-25 04:00:00,748.9
AU-QLD,2025-11-25 05:00:00,724.4
AU-QLD,2025-11-25 06:00:00,680.8
AU-QLD,2025-11-25 07:00:00,814.4
AU-QLD,2025-11-25 08:00:00,829.2
AU-QLD,2025-11-25 09:00:00,684.1
AU-QLD,2025-11-25 10:00:00,652.2
AU-QLD,2025-11-25 11:00:00,584.6
AU-QLD,2025-11-25 12:00:00,636.6
AU-QLD,2025-11-25 13:00:00,574.8
AU-QLD,2025-11-25 14:00:00,612.9
AU-QLD,2025-11-25 15:00:00,689.3
AU-QLD,2025-11-25 16:00:00,739.0
AU-QLD,2025-11-25 17:00:00,732.3
AU-QLD,2025-11-25 18:00:00,706.7
AU-QLD,2025-11-25 19:00:00,718.1
AU-QLD,2025-11-25 20:00:00,788.8
AU-QLD,2025-11-25 21:00:00,699.3
AU-QLD,2025-11-25 22:00:00,782.2
AU-QLD,2025-11-25 23:00:00,690.6
