timestamp,price_aud_mwh,demand_gw,solar_gw,wind_gw,temperature_c,cloud_cover_pct,wind_speed_kmh,solar_radiation_wm2,region
2026-01-31 16:00:00,58.74,26.19,1.85,0.41,29.1,24,15.9,334,NSW
2026-01-31 17:00:00,61.22,28.61,1.1,1.44,29.2,17,32.0,209,NSW
2026-01-31 18:00:00,53.01,28.18,0.68,2.34,29.9,17,22.5,114,NSW
2026-01-31 19:00:00,44.66,26.92,0.33,1.73,21.6,20,24.6,54,NSW
2026-01-31 20:00:00,27.59,29.32,0.14,1.61,21.5,25,21.1,23,NSW
2026-01-31 21:00:00,38.52,30.34,0.06,2.44,16.3,18,26.0,9,NSW
2026-01-31 22:00:00,52.2,30.45,0.02,3.18,16.0,13,27.7,3,NSW
2026-01-31 23:00:00,43.71,25.9,0.01,1.63,15.3,46,24.8,1,NSW
2026-02-01 00:00:00,45.95,27.54,0.0,3.26,14.5,30,30.2,0,NSW
2026-02-01 01:00:00,21.33,23.1,0.0,4.58,20.1,40,21.3,1,NSW
2026-02-01 02:00:00,17.55,22.54,0.02,4.09,15.6,44,20.8,3,NSW
2026-02-01 03:00:00,31.06,19.16,0.06,3.82,18.9,47,21.9,8,NSW
2026-02-01 04:00:00,-34.42,18.27,0.12,4.64,16.0,31,21.9,23,NSW
2026-02-01 05:00:00,54.62,17.68,0.32,4.67,23.1,27,20.0,53,NSW
2026-02-01 06:00:00,26.35,13.23,0.79,5.17,27.1,42,12.9,101,NSW
2026-02-01 07:00:00,70.19,13.25,1.17,2.56,26.4,56,18.2,174,NSW
2026-02-01 08:00:00,54.76,14.28,2.02,3.18,24.8,44,14.5,305,NSW
2026-02-01 09:00:00,55.69,17.87,3.62,5.85,31.8,49,12.7,439,NSW
2026-02-01 10:00:00,-19.08,13.78,3.52,3.43,33.5,80,14.3,490,NSW
2026-02-01 11:00:00,46.17,19.4,3.91,5.38,35.9,33,9.6,739,NSW
2026-02-01 12:00:00,76.62,21.01,5.72,4.65,38.8,46,8.3,734,NSW
2026-02-01 13:00:00,66.97,19.78,5.43,3.99,33.7,78,1.9,586,NSW
2026-02-01 14:00:00,48.66,21.55,3.96,5.28,31.7,54,19.1,565,NSW
2026-02-01 15:00:00,45.47,23.03,3.05,5.05,29.5,45,14.2,448,NSW
2026-02-01 16:00:00,52.9,25.9,2.33,6.84,30.2,66,11.6,272,NSW
2026-02-01 17:00:00,72.19,25.55,1.37,3.96,28.3,52,9.7,178,NSW
2026-02-01 18:00:00,43.94,28.81,0.61,5.85,23.7,45,1.3,100,NSW
2026-02-01 19:00:00,23.92,31.97,0.27,4.57,23.7,49,10.5,48,NSW
2026-02-01 20:00:00,34.27,29.08,0.14,3.34,20.7,37,17.0,22,NSW
2026-02-01 21:00:00,29.89,29.37,0.06,4.56,17.8,30,18.8,9,NSW
2026-02-01 22:00:00,-2.29,26.38,0.02,4.08,14.3,39,18.5,3,NSW
2026-02-01 23:00:00,27.53,28.22,0.01,3.3,14.1,25,17.6,1,NSW
2026-02-02 00:00:00,24.83,26.4,0.0,3.27,9.9,35,23.2,0,NSW
2026-02-02 01:00:00,167.96,24.17,0.01,2.14,15.6,37,17.7,1,NSW
2026-02-02 02:00:00,52.69,21.67,0.02,1.66,16.1,40,24.4,3,NSW
2026-02-02 03:00:00,4.99,19.49,0.06,2.99,18.0,41,19.5,8,NSW
2026-02-02 04:00:00,34.85,18.75,0.16,1.78,20.7,20,18.3,24,NSW
2026-02-02 05:00:00,-23.54,16.3,0.33,1.7,22.9,29,18.6,52,NSW
2026-02-02 06:00:00,79.22,15.54,0.56,1.87,24.5,27,18.9,109,NSW
2026-02-02 07:00:00,0.42,14.6,1.46,1.68,27.4,23,26.3,204,NSW
2026-02-02 08:00:00,148.32,15.69,2.02,0.0,26.9,12,20.9,352,NSW
2026-02-02 09:00:00,62.62,15.29,2.87,2.44,30.6,4,19.9,537,NSW
2026-02-02 10:00:00,68.61,15.36,4.21,1.19,33.5,22,26.8,657,NSW
2026-02-02 11:00:00,66.66,18.62,5.06,0.81,32.9,0,25.0,851,NSW
2026-02-02 12:00:00,62.34,18.63,4.42,1.43,36.4,12,27.0,857,NSW
2026-02-02 13:00:00,220.94,21.89,5.37,1.25,33.0,0,24.6,851,NSW
2026-02-02 14:00:00,35.44,22.91,3.67,1.84,33.8,0,18.8,721,NSW
2026-02-02 15:00:00,57.34,21.31,2.65,1.69,32.0,6,21.3,533,NSW
2026-02-02 16:00:00,51.33,27.96,1.98,1.99,31.2,31,20.6,324,NSW
2026-02-02 17:00:00,56.51,27.86,1.36,2.76,29.1,27,15.4,200,NSW
2026-02-02 18:00:00,47.16,28.85,0.8,2.47,26.1,14,13.6,115,NSW
2026-02-02 19:00:00,63.27,30.15,0.37,1.62,17.9,32,14.2,52,NSW
2026-02-02 20:00:00,8.76,29.48,0.17,0.88,22.0,36,24.1,22,NSW
2026-02-02 21:00:00,49.7,30.07,0.05,3.9,20.6,25,13.3,9,NSW
2026-02-02 22:00:00,48.55,28.04,0.02,2.24,15.0,13,19.1,3,NSW
2026-02-02 23:00:00,6.9,29.57,0.01,2.27,15.5,30,11.5,1,NSW
2026-02-03 00:00:00,27.16,25.83,0.0,1.26,12.9,34,16.4,0,NSW
2026-02-03 01:00:00,27.67,23.5,0.01,3.6,11.1,23,16.0,1,NSW
2026-02-03 02:00:00,17.41,20.61,0.02,3.67,14.5,45,15.9,3,NSW
2026-02-03 03:00:00,28.32,20.33,0.07,2.25,16.5,46,13.6,8,NSW
2026-02-03 04:00:00,28.65,18.28,0.13,4.45,18.9,50,17.6,21,NSW
2026-02-03 05:00:00,68.0,16.93,0.33,3.72,20.1,51,13.9,47,NSW
2026-02-03 06:00:00,63.55,13.53,0.68,7.1,23.1,58,19.7,94,NSW
2026-02-03 07:00:00,72.92,12.0,1.12,4.02,27.2,49,6.9,180,NSW
2026-02-03 08:00:00,71.32,14.94,2.13,4.3,28.1,55,15.5,289,NSW
2026-02-03 09:00:00,53.42,16.5,2.96,3.97,32.7,49,16.1,439,NSW
2026-02-03 10:00:00,64.01,13.53,3.92,6.21,34.6,47,12.2,585,NSW
2026-02-03 11:00:00,78.34,18.73,4.47,4.61,39.0,71,19.3,610,NSW
2026-02-03 12:00:00,58.64,18.43,4.03,4.28,36.8,30,12.0,792,NSW
2026-02-03 13:00:00,210.13,19.92,4.77,5.69,34.7,65,16.4,630,NSW
2026-02-03 14:00:00,68.05,21.4,3.74,3.55,32.0,47,12.1,585,NSW
2026-02-03 15:00:00,63.4,21.99,2.43,5.47,32.2,44,27.2,450,NSW
2026-02-03 16:00:00,72.44,27.48,1.9,6.51,30.2,55,20.9,289,NSW
2026-02-03 17:00:00,64.55,26.49,1.14,5.15,26.1,33,31.3,195,NSW
2026-02-03 18:00:00,49.85,27.76,0.65,5.05,26.1,39,26.4,103,NSW
2026-02-03 19:00:00,63.05,31.22,0.28,5.09,19.1,37,25.4,50,NSW
2026-02-03 20:00:00,31.47,27.18,0.14,5.71,19.0,42,21.6,21,NSW
2026-02-03 21:00:00,47.81,27.44,0.06,4.98,18.6,33,19.8,9,NSW
2026-02-03 22:00:00,44.48,28.9,0.02,3.96,15.3,59,26.0,3,NSW
2026-02-03 23:00:00,31.76,28.1,0.01,4.16,14.4,59,23.4,1,NSW
2026-02-04 00:00:00,38.81,26.73,0.0,2.11,14.2,11,17.8,0,NSW
2026-02-04 01:00:00,168.99,23.62,0.01,3.52,13.2,39,16.5,1,NSW
2026-02-04 02:00:00,104.83,25.8,0.02,1.48,18.2,40,18.0,3,NSW
2026-02-04 03:00:00,38.82,19.59,0.05,1.87,15.4,34,28.3,9,NSW
2026-02-04 04:00:00,38.99,17.65,0.15,0.0,20.1,17,28.9,24,NSW
2026-02-04 05:00:00,62.76,15.15,0.32,2.18,22.7,20,19.9,54,NSW
2026-02-04 06:00:00,46.96,15.26,0.65,0.94,22.6,12,18.6,116,NSW
2026-02-04 07:00:00,43.75,15.2,1.38,2.52,27.2,14,15.6,212,NSW
2026-02-04 08:00:00,46.86,15.81,1.79,1.66,27.6,3,12.2,366,NSW
2026-02-04 09:00:00,77.0,12.04,2.84,2.28,34.3,15,20.5,513,NSW
2026-02-04 10:00:00,57.59,14.7,3.56,0.0,30.8,0,21.6,721,NSW
2026-02-04 11:00:00,96.05,17.01,4.46,2.06,32.8,13,9.8,807,NSW
2026-02-04 12:00:00,50.72,18.88,4.46,3.11,32.0,0,12.5,900,NSW
2026-02-04 13:00:00,95.4,19.94,4.88,1.78,31.4,18,10.6,790,NSW
2026-02-04 14:00:00,75.6,22.81,4.48,1.86,36.2,8,10.4,698,NSW
2026-02-04 15:00:00,68.74,22.86,3.38,1.32,32.6,20,16.7,502,NSW
2026-02-04 16:00:00,59.22,28.34,1.94,0.74,29.7,31,6.8,324,NSW
2026-02-04 17:00:00,65.72,29.15,1.49,2.17,25.7,38,14.2,190,NSW
2026-02-04 18:00:00,55.29,26.91,0.7,0.08,26.2,0,15.7,122,NSW
2026-02-04 19:00:00,63.79,28.11,0.32,1.36,20.1,13,12.8,56,NSW
2026-02-04 20:00:00,47.07,28.43,0.16,0.23,20.9,21,17.7,24,NSW
2026-02-04 21:00:00,43.33,30.74,0.06,1.53,15.5,33,15.6,9,NSW
2026-02-04 22:00:00,-3.41,27.0,0.02,3.12,14.4,10,20.8,3,NSW
2026-02-04 23:00:00,35.59,27.16,0.01,3.24,16.2,21,10.9,1,NSW
2026-02-05 00:00:00,39.23,26.68,0.0,3.05,16.1,37,16.6,0,NSW
2026-02-05 01:00:00,-20.55,23.97,0.01,3.43,15.9,39,18.8,1,NSW
2026-02-05 02:00:00,21.91,22.39,0.02,1.63,13.6,45,9.4,3,NSW
2026-02-05 03:00:00,50.11,18.33,0.06,3.39,16.3,48,16.7,8,NSW
2026-02-05 04:00:00,47.31,18.89,0.15,3.32,19.6,49,18.6,21,NSW
2026-02-05 05:00:00,47.79,15.42,0.37,3.56,20.0,49,26.4,48,NSW
2026-02-05 06:00:00,55.3,14.58,0.62,5.01,27.0,50,20.4,97,NSW
2026-02-05 07:00:00,64.32,14.63,1.28,3.73,22.1,59,20.4,171,NSW
2026-02-05 08:00:00,58.39,14.15,1.75,4.13,27.7,25,27.2,333,NSW
2026-02-05 09:00:00,59.56,14.31,3.26,2.76,30.3,72,17.5,389,NSW
2026-02-05 10:00:00,147.97,13.95,4.38,4.64,27.2,28,15.6,640,NSW
2026-02-05 11:00:00,62.1,15.89,3.86,3.9,31.1,42,22.2,708,NSW
2026-02-05 12:00:00,79.29,18.0,5.35,5.08,35.5,52,17.4,713,NSW
2026-02-05 13:00:00,53.14,17.87,4.57,4.03,34.0,63,17.0,637,NSW
2026-02-05 14:00:00,83.79,21.31,3.4,5.04,36.0,18,24.2,669,NSW
2026-02-05 15:00:00,73.78,24.65,2.94,4.7,34.4,53,24.5,430,NSW
2026-02-05 16:00:00,17.84,24.08,1.8,6.4,30.1,62,23.2,278,NSW
2026-02-05 17:00:00,70.63,29.39,1.2,5.08,27.4,63,23.5,168,NSW
2026-02-05 18:00:00,73.49,30.83,0.65,2.57,24.3,41,23.0,102,NSW
2026-02-05 19:00:00,60.34,27.86,0.36,2.95,16.3,44,8.4,49,NSW
2026-02-05 20:00:00,21.08,32.04,0.16,4.06,16.4,38,17.7,22,NSW
2026-02-05 21:00:00,23.5,29.51,0.06,2.84,17.3,38,12.9,8,NSW
2026-02-05 22:00:00,28.0,29.56,0.02,0.55,16.7,28,11.2,3,NSW
2026-02-05 23:00:00,33.64,26.91,0.01,4.61,15.1,27,15.6,1,NSW
2026-02-06 00:00:00,38.67,27.38,0.0,3.72,12.4,40,5.9,0,NSW
2026-02-06 01:00:00,24.25,24.68,0.0,3.26,16.4,34,5.4,1,NSW
2026-02-06 02:00:00,37.01,20.78,0.02,1.88,18.4,36,14.6,3,NSW
2026-02-06 03:00:00,28.69,18.18,0.05,2.66,18.9,30,14.0,9,NSW
2026-02-06 04:00:00,34.36,15.81,0.15,1.3,21.1,33,12.6,22,NSW
2026-02-06 05:00:00,29.45,16.63,0.32,1.99,20.4,33,8.8,51,NSW
2026-02-06 06:00:00,40.23,15.93,0.65,0.67,26.2,0,15.8,122,NSW
2026-02-06 07:00:00,-29.75,15.25,1.44,2.93,27.0,9,16.1,216,NSW
2026-02-06 08:00:00,49.19,13.82,2.0,0.0,30.1,15,14.5,348,NSW
2026-02-06 09:00:00,77.49,12.54,2.52,2.38,31.9,16,10.3,511,NSW
2026-02-06 10:00:00,56.43,14.05,4.72,1.11,32.5,8,14.2,698,NSW
2026-02-06 11:00:00,101.2,18.07,5.53,0.53,32.0,26,20.3,763,NSW
2026-02-06 12:00:00,247.94,17.27,5.37,1.17,33.9,39,23.3,760,NSW
2026-02-06 13:00:00,71.42,20.14,4.67,1.75,35.7,17,17.7,793,NSW
2026-02-06 14:00:00,56.7,20.39,3.35,2.43,31.8,17,19.1,672,NSW
2026-02-06 15:00:00,72.02,24.58,3.39,1.47,32.9,27,20.4,487,NSW
2026-02-06 16:00:00,168.37,25.31,1.71,0.38,30.5,0,23.0,370,NSW
2026-02-06 17:00:00,55.71,29.23,1.03,1.47,26.0,19,20.3,207,NSW
2026-02-06 18:00:00,79.59,30.09,0.69,3.4,26.8,33,11.6,106,NSW
2026-02-06 19:00:00,42.35,28.98,0.28,3.13,20.7,15,28.4,56,NSW
2026-02-06 20:00:00,52.27,29.81,0.11,2.91,22.0,10,31.1,25,NSW
2026-02-06 21:00:00,25.7,28.9,0.05,3.03,17.8,25,21.6,9,NSW
2026-02-06 22:00:00,176.42,26.8,0.02,3.18,15.3,29,19.6,3,NSW
2026-02-06 23:00:00,49.83,26.37,0.01,3.9,12.5,21,23.1,1,NSW
2026-02-07 00:00:00,20.19,26.3,0.0,2.54,13.8,60,22.4,0,NSW
2026-02-07 01:00:00,49.96,24.56,0.01,1.91,13.9,32,26.6,1,NSW
2026-02-07 02:00:00,38.52,22.22,0.02,3.59,12.7,26,22.1,3,NSW
2026-02-07 03:00:00,26.27,19.48,0.06,2.95,16.4,42,17.8,8,NSW
2026-02-07 04:00:00,44.58,19.4,0.14,2.94,17.3,56,14.8,20,NSW
2026-02-07 05:00:00,53.31,16.44,0.33,3.5,22.5,47,22.5,48,NSW
2026-02-07 06:00:00,54.12,16.13,0.55,6.9,26.5,55,20.4,95,NSW
2026-02-07 07:00:00,32.83,12.0,1.03,4.72,24.0,40,21.2,189,NSW
2026-02-07 08:00:00,47.61,12.0,1.86,5.09,32.3,70,12.1,266,NSW
2026-02-07 09:00:00,57.35,14.7,3.09,3.63,30.7,60,22.4,415,NSW
2026-02-07 10:00:00,62.46,12.93,4.39,3.09,30.6,67,7.2,528,NSW
2026-02-07 11:00:00,72.66,16.02,4.93,4.16,35.0,59,16.2,650,NSW
2026-02-07 12:00:00,192.98,17.55,4.78,6.44,32.9,65,5.2,666,NSW
2026-02-07 13:00:00,48.91,22.31,4.01,5.32,33.3,44,9.2,702,NSW
2026-02-07 14:00:00,139.37,22.6,4.45,5.53,31.7,48,18.3,582,NSW
2026-02-07 15:00:00,66.84,24.32,2.87,5.59,29.2,70,15.3,393,NSW
2026-02-07 16:00:00,61.97,27.26,2.25,4.14,30.2,71,9.9,265,NSW
2026-02-07 17:00:00,63.29,28.21,1.25,5.97,25.8,37,10.3,191,NSW
2026-02-07 18:00:00,55.05,28.24,0.74,3.78,20.9,52,13.2,96,NSW
2026-02-07 19:00:00,45.28,31.33,0.38,5.62,22.3,42,15.5,49,NSW
2026-02-07 20:00:00,34.01,28.34,0.17,4.44,16.3,37,19.1,22,NSW
2026-02-07 21:00:00,10.7,30.21,0.06,1.98,14.4,46,13.2,8,NSW
2026-02-07 22:00:00,32.53,26.61,0.02,2.77,17.5,54,9.5,3,NSW
2026-02-07 23:00:00,27.79,27.96,0.01,1.48,11.7,43,17.6,1,NSW
2026-02-08 00:00:00,27.82,26.29,0.0,4.16,9.1,31,16.2,0,NSW
2026-02-08 01:00:00,9.86,26.59,0.01,2.71,15.3,39,13.8,1,NSW
2026-02-08 02:00:00,14.16,19.65,0.02,0.25,14.4,26,21.2,3,NSW
2026-02-08 03:00:00,42.9,19.03,0.05,2.61,16.2,32,20.1,9,NSW
2026-02-08 04:00:00,33.89,19.23,0.12,1.46,18.0,42,23.1,21,NSW
2026-02-08 05:00:00,47.34,16.85,0.33,0.3,21.5,0,19.0,59,NSW
2026-02-08 06:00:00,44.65,15.34,0.69,3.26,22.2,30,25.1,107,NSW
2026-02-08 07:00:00,20.7,12.84,1.17,1.52,29.2,1,18.4,224,NSW
2026-02-08 08:00:00,65.55,13.11,1.7,0.97,25.7,32,20.6,323,NSW
2026-02-08 09:00:00,52.23,16.14,3.57,0.75,31.6,9,23.0,526,NSW
2026-02-08 10:00:00,62.76,14.99,4.44,0.0,33.6,1,30.9,718,NSW
2026-02-08 11:00:00,58.07,16.91,5.37,0.0,31.7,24,26.8,770,NSW
2026-02-08 12:00:00,59.1,17.83,4.73,2.28,31.5,19,27.5,832,NSW
2026-02-08 13:00:00,59.95,18.15,5.22,0.54,35.3,3,28.3,841,NSW
2026-02-08 14:00:00,-8.31,23.4,3.98,1.09,30.3,1,36.3,718,NSW
2026-02-08 15:00:00,52.81,24.83,2.67,0.0,29.4,14,21.2,515,NSW
2026-02-08 16:00:00,69.53,29.46,1.75,0.0,30.3,3,25.7,366,NSW
2026-02-08 17:00:00,38.95,26.13,1.17,2.02,26.2,6,23.1,219,NSW
2026-02-08 18:00:00,42.32,30.16,0.58,1.96,19.9,22,22.0,111,NSW
2026-02-08 19:00:00,34.18,27.76,0.39,3.54,24.4,11,24.1,57,NSW
2026-02-08 20:00:00,52.06,30.24,0.12,3.34,17.5,30,14.3,23,NSW
2026-02-08 21:00:00,32.99,31.19,0.05,2.0,15.6,45,13.0,8,NSW
2026-02-08 22:00:00,39.92,25.82,0.02,2.96,15.3,28,15.4,3,NSW
2026-02-08 23:00:00,7.8,27.35,0.01,2.42,15.1,34,12.7,1,NSW
2026-02-09 00:00:00,28.24,25.16,0.0,5.05,17.4,59,14.1,0,NSW
2026-02-09 01:00:00,36.49,23.02,0.01,4.41,10.5,23,18.6,1,NSW
2026-02-09 02:00:00,28.91,22.58,0.02,3.69,16.4,54,10.2,3,NSW
2026-02-09 03:00:00,43.99,21.61,0.05,3.97,17.9,56,10.8,8,NSW
2026-02-09 04:00:00,29.25,17.8,0.15,5.44,18.2,55,12.8,20,NSW
2026-02-09 05:00:00,57.32,16.65,0.36,4.8,22.4,63,11.4,44,NSW
2026-02-09 06:00:00,73.29,15.24,0.78,5.97,25.3,53,5.1,96,NSW
2026-02-09 07:00:00,46.65,14.28,1.41,2.39,23.2,44,11.1,185,NSW
2026-02-09 08:00:00,50.61,12.37,2.14,5.19,31.9,65,16.9,274,NSW
2026-02-09 09:00:00,77.68,15.94,2.9,4.33,27.3,67,20.8,400,NSW
2026-02-09 10:00:00,82.51,15.51,4.01,6.69,29.8,68,11.3,525,NSW
2026-02-09 11:00:00,190.01,16.94,5.24,6.53,32.5,55,12.3,664,NSW
2026-02-09 12:00:00,61.48,16.79,5.76,5.03,37.2,46,18.1,734,NSW
2026-02-09 13:00:00,62.61,19.24,3.98,6.52,32.4,57,10.7,657,NSW
2026-02-09 14:00:00,48.01,21.74,3.82,6.71,31.9,66,18.3,530,NSW
2026-02-09 15:00:00,50.09,21.77,3.37,4.92,33.2,66,14.1,402,NSW
2026-02-09 16:00:00,45.08,23.47,2.0,7.2,27.7,47,27.3,300,NSW
2026-02-09 17:00:00,43.25,26.76,1.16,4.56,23.5,55,19.5,175,NSW
2026-02-09 18:00:00,47.03,29.71,0.65,4.2,22.4,33,29.8,106,NSW
2026-02-09 19:00:00,45.24,28.75,0.34,5.08,23.4,59,28.1,45,NSW
2026-02-09 20:00:00,56.38,28.47,0.17,3.65,18.4,36,21.3,22,NSW
2026-02-09 21:00:00,21.81,28.51,0.06,3.85,20.0,52,19.7,8,NSW
2026-02-09 22:00:00,42.59,28.25,0.02,4.93,16.1,26,23.1,3,NSW
2026-02-09 23:00:00,-32.85,27.13,0.01,3.28,12.3,50,23.2,1,NSW
2026-02-10 00:00:00,27.83,29.25,0.0,1.3,13.3,39,24.6,0,NSW
2026-02-10 01:00:00,37.37,25.65,0.01,3.11,11.8,23,19.5,1,NSW
2026-02-10 02:00:00,17.96,23.54,0.02,1.79,13.2,38,24.8,3,NSW
2026-02-10 03:00:00,39.37,21.68,0.05,3.1,25.1,20,22.1,9,NSW
2026-02-10 04:00:00,127.62,16.5,0.15,2.7,20.2,34,18.7,22,NSW
2026-02-10 05:00:00,49.98,14.51,0.36,3.25,22.3,20,16.2,54,NSW
2026-02-10 06:00:00,52.88,13.41,0.61,2.49,21.9,0,17.3,122,NSW
2026-02-10 07:00:00,84.2,16.27,1.17,2.5,28.9,7,13.7,218,NSW
2026-02-10 08:00:00,52.07,13.18,2.46,0.6,30.3,13,16.2,351,NSW
2026-02-10 09:00:00,57.65,12.4,2.88,1.96,33.9,33,15.3,474,NSW
2026-02-10 10:00:00,59.87,14.43,4.42,3.04,35.4,26,15.2,646,NSW
2026-02-10 11:00:00,62.83,15.99,4.64,0.33,29.8,35,20.5,732,NSW
2026-02-10 12:00:00,62.68,18.4,5.59,2.8,30.9,35,12.3,774,NSW
2026-02-10 13:00:00,84.06,20.31,5.24,0.47,30.7,9,16.4,821,NSW
2026-02-10 14:00:00,84.98,20.76,4.27,0.22,29.8,13,13.0,683,NSW
2026-02-10 15:00:00,58.04,25.1,3.46,1.45,30.8,12,11.0,520,NSW
2026-02-10 16:00:00,50.89,25.04,2.42,1.98,26.9,10,11.6,355,NSW
2026-02-10 17:00:00,61.84,27.42,1.29,2.33,29.8,0,12.1,224,NSW
2026-02-10 18:00:00,22.59,29.96,0.61,0.62,26.8,21,13.9,112,NSW
2026-02-10 19:00:00,53.68,28.76,0.32,2.22,20.4,7,9.6,57,NSW
2026-02-10 20:00:00,43.81,29.15,0.16,1.31,21.9,25,8.3,23,NSW
2026-02-10 21:00:00,19.15,30.61,0.06,0.75,18.9,53,17.6,8,NSW
2026-02-10 22:00:00,52.84,27.64,0.02,1.55,13.4,24,19.5,3,NSW
2026-02-10 23:00:00,240.75,27.08,0.0,1.99,9.3,35,19.9,1,NSW
2026-02-11 00:00:00,24.43,26.83,0.0,3.52,12.5,46,18.6,0,NSW
2026-02-11 01:00:00,27.91,27.15,0.01,4.41,12.0,41,22.1,1,NSW
2026-02-11 02:00:00,38.07,22.91,0.02,2.04,14.7,44,22.9,3,NSW
2026-02-11 03:00:00,41.91,20.64,0.06,4.12,16.0,38,24.2,8,NSW
2026-02-11 04:00:00,50.02,18.8,0.15,2.82,18.0,42,18.4,21,NSW
2026-02-11 05:00:00,71.13,14.73,0.27,4.85,21.3,36,18.2,51,NSW
2026-02-11 06:00:00,50.12,15.25,0.59,3.79,20.4,59,21.6,93,NSW
2026-02-11 07:00:00,47.89,14.23,1.11,3.54,26.3,30,23.6,197,NSW
2026-02-11 08:00:00,45.79,14.48,1.86,5.53,27.0,64,22.9,275,NSW
2026-02-11 09:00:00,57.75,14.45,3.11,4.26,30.3,37,16.5,465,NSW
2026-02-11 10:00:00,69.34,15.64,4.01,4.62,33.4,66,30.8,530,NSW
2026-02-11 11:00:00,93.3,15.88,4.17,2.76,30.0,51,22.5,678,NSW
2026-02-11 12:00:00,66.26,18.09,4.14,5.95,32.2,40,23.9,756,NSW
2026-02-11 13:00:00,74.48,18.09,4.11,5.8,32.2,62,27.6,640,NSW
2026-02-11 14:00:00,69.61,21.52,4.78,4.94,30.4,65,12.5,533,NSW
2026-02-11 15:00:00,80.89,26.16,2.99,3.32,31.6,48,19.0,441,NSW
2026-02-11 16:00:00,92.8,26.48,2.36,5.94,26.3,61,18.5,280,NSW
2026-02-11 17:00:00,51.27,27.63,1.42,3.92,24.2,23,17.7,204,NSW
2026-02-11 18:00:00,7.4,31.77,0.68,3.96,21.3,33,17.3,106,NSW
2026-02-11 19:00:00,59.77,27.69,0.36,6.53,22.3,63,22.7,44,NSW
2026-02-11 20:00:00,14.79,28.34,0.13,3.3,16.7,42,18.6,21,NSW
2026-02-11 21:00:00,60.36,32.3,0.06,4.51,16.5,20,18.8,9,NSW
2026-02-11 22:00:00,41.98,29.0,0.02,4.08,18.0,32,14.3,3,NSW
2026-02-11 23:00:00,28.61,27.29,0.01,3.65,12.9,27,7.8,1,NSW
2026-02-12 00:00:00,39.26,24.2,0.0,3.28,14.9,33,4.5,0,NSW
2026-02-12 01:00:00,46.09,24.74,0.01,3.12,16.3,28,6.2,1,NSW
2026-02-12 02:00:00,44.55,22.82,0.02,2.75,16.0,32,13.5,3,NSW
2026-02-12 03:00:00,43.89,18.29,0.06,2.18,15.5,27,12.1,9,NSW
2026-02-12 04:00:00,54.65,17.79,0.13,3.51,18.9,41,11.3,21,NSW
2026-02-12 05:00:00,60.61,15.84,0.35,0.47,17.4,28,10.9,53,NSW
2026-02-12 06:00:00,68.24,15.46,0.67,2.61,21.0,26,20.9,109,NSW
2026-02-12 07:00:00,64.51,12.59,1.18,2.24,23.9,33,10.1,195,NSW
2026-02-12 08:00:00,59.43,15.88,2.18,1.97,32.0,13,17.9,351,NSW
2026-02-12 09:00:00,67.21,15.65,3.58,2.27,28.0,1,15.0,544,NSW
2026-02-12 10:00:00,82.98,14.53,3.27,0.98,29.5,30,15.7,634,NSW
2026-02-12 11:00:00,60.56,16.02,5.52,0.0,30.1,17,21.7,793,NSW
2026-02-12 12:00:00,75.33,17.8,5.22,0.93,33.6,17,23.9,839,NSW
2026-02-12 13:00:00,65.36,18.76,5.31,0.03,32.4,8,18.1,824,NSW
2026-02-12 14:00:00,68.28,21.33,3.82,0.34,33.3,8,23.2,698,NSW
2026-02-12 15:00:00,192.37,23.67,3.0,0.0,30.9,27,22.5,487,NSW
2026-02-12 16:00:00,-17.02,28.42,2.36,0.79,24.7,29,21.9,327,NSW
2026-02-12 17:00:00,55.87,29.08,1.2,0.82,23.4,29,23.4,198,NSW
2026-02-12 18:00:00,33.65,30.33,0.69,0.0,25.2,30,20.4,107,NSW
2026-02-12 19:00:00,53.57,30.28,0.27,2.48,19.4,30,22.4,52,NSW
2026-02-12 20:00:00,47.36,28.32,0.12,4.22,19.8,27,21.6,23,NSW
2026-02-12 21:00:00,61.25,29.67,0.06,2.84,15.0,25,27.6,9,NSW
2026-02-12 22:00:00,1.08,30.38,0.02,2.28,11.8,44,23.5,3,NSW
2026-02-12 23:00:00,32.37,25.77,0.01,2.68,12.1,28,18.4,1,NSW
2026-02-13 00:00:00,31.86,26.95,0.0,2.58,10.4,39,20.3,0,NSW
2026-02-13 01:00:00,48.28,27.55,0.01,3.35,11.5,28,9.8,1,NSW
2026-02-13 02:00:00,30.01,23.59,0.02,3.48,14.1,32,19.9,3,NSW
2026-02-13 03:00:00,37.48,22.05,0.06,2.92,16.3,40,21.2,8,NSW
2026-02-13 04:00:00,45.36,18.33,0.16,5.68,14.1,35,19.5,22,NSW
2026-02-13 05:00:00,44.92,17.8,0.36,2.73,19.7,57,27.0,46,NSW
2026-02-13 06:00:00,42.3,14.0,0.56,5.13,21.1,33,20.3,106,NSW
2026-02-13 07:00:00,54.95,15.47,1.44,4.49,23.5,52,19.1,178,NSW
2026-02-13 08:00:00,70.12,14.98,2.03,6.63,27.5,54,9.4,290,NSW
2026-02-13 09:00:00,48.85,14.71,3.33,5.19,28.2,32,13.5,476,NSW
2026-02-13 10:00:00,65.73,17.05,3.43,4.57,33.6,49,12.2,579,NSW
2026-02-13 11:00:00,57.51,15.53,5.05,4.74,34.2,58,10.3,654,NSW
2026-02-13 12:00:00,80.72,17.72,4.47,5.04,34.6,60,9.6,684,NSW
